date,open,high,low,close,volume,amount,outstanding_share,turnover
2021-11-18,119.83,138.49,119.83,127.44,24267354.0,3139353918.0,33477540.0,0.7248846241390496
2021-11-19,128.66,130.54,120.38,123.04,8909527.0,1131714160.0,33477540.0,0.26613445910302846
2021-11-22,120.33,138.49,120.11,135.45,9184382.0,1226113215.0,33477540.0,0.2743445904328693
2021-11-23,132.7,135.0,126.9,132.49,5122436.0,684422966.0,33477540.0,0.15301112327847266
2021-11-24,131.62,137.82,128.31,129.3,4320657.0,587254223.0,33477540.0,0.12906136472393132
2021-11-25,131.13,135.62,128.0,129.28,3139684.0,419280644.0,33477540.0,0.09378478824907685
2021-11-26,131.15,135.55,129.17,131.63,3204022.0,431220796.0,33477540.0,0.09570661404631284
2021-11-29,128.69,134.27,124.74,125.32,3542580.0,464588533.0,33477540.0,0.10581960323249558
2021-11-30,125.82,130.14,124.96,126.03,2209511.0,286307930.0,33477540.0,0.06599980165806688
2021-12-01,124.14,129.06,121.48,122.19,2349459.0,296871751.0,33477540.0,0.070180156606489
2021-12-02,122.88,129.27,122.88,125.25,3018462.0,389542998.0,33477540.0,0.09016379339700588
2021-12-03,126.7,127.46,122.79,126.44,1889575.0,240757591.0,33477540.0,0.0564430660078369
2021-12-06,125.95,134.85,123.56,129.38,2870977.0,381528253.0,33477540.0,0.0857583024320186
2021-12-07,129.65,134.05,125.61,129.44,2188938.0,287616095.0,33477540.0,0.06538527024387096
2021-12-08,132.6,134.55,130.24,132.16,1511825.0,203704164.0,33477540.0,0.04515938148382468
2021-12-09,132.6,132.6,125.73,126.51,1920810.0,250829997.0,33477540.0,0.057376079604415375
2021-12-10,125.53,127.33,124.28,125.1,1718692.0,219461479.0,33477540.0,0.05133865869475475
2021-12-13,126.45,126.45,122.97,126.27,1774941.0,224972611.0,33477540.0,0.05301885980869562
2021-12-14,124.74,130.93,124.31,129.56,1838678.0,240152638.0,33477540.0,0.054922733271321605
2021-12-15,128.66,129.56,123.56,124.73,1942957.0,248870542.0,33477540.0,0.05803762761541021
2021-12-16,124.74,127.49,123.02,126.81,1660396.0,213071383.0,33477540.0,0.04959731210835683
2021-12-17,125.25,126.96,120.81,124.25,1580790.0,197679167.0,33477540.0,0.04721941934801661
2021-12-20,122.77,125.23,121.68,121.81,709423.0,89285797.0,33477540.0,0.02119101343766597
2021-12-21,122.84,123.61,120.45,121.75,660395.0,81960882.0,33477540.0,0.019726509176002778
2021-12-22,122.74,123.74,121.4,123.29,848816.0,106113286.0,33477540.0,0.02535479010703893
2021-12-23,121.92,123.56,121.43,122.02,640998.0,79676886.0,33477540.0,0.01914710579092729
2021-12-24,121.21,122.39,111.34,112.53,2027639.0,238808480.0,33477540.0,0.060567144419811016
2021-12-27,112.12,118.62,108.24,116.08,2229649.0,254469355.0,33477540.0,0.06660133928598098
2021-12-28,115.61,119.39,113.21,117.78,1297100.0,154243891.0,33477540.0,0.0387453797381767
2021-12-29,115.9,119.76,114.59,117.88,1107715.0,132416382.0,33477540.0,0.033088303381909184
2021-12-30,116.23,126.71,116.23,123.31,1471161.0,184706038.0,33477540.0,0.04394471636804855
2021-12-31,123.31,126.57,121.8,125.53,1145759.0,145772733.0,33477540.0,0.03422470707226397
2022-01-04,126.61,126.61,116.7,117.12,1205647.0,146986183.0,33477540.0,0.03601360792937593
2022-01-05,119.0,119.0,108.59,108.73,2112893.0,237487224.0,33477540.0,0.06311374730640304
2022-01-06,106.94,114.8,105.45,112.0,1554409.0,175983201.0,33477540.0,0.04643139848387904
2022-01-07,114.43,114.84,107.64,108.09,1241915.0,139150214.0,33477540.0,0.03709696112677335
2022-01-10,108.09,111.93,106.35,111.19,797878.0,89130638.0,33477540.0,0.023833232668828117
2022-01-11,109.03,110.3,106.61,108.04,921623.0,101315004.0,33477540.0,0.027529591481333455
2022-01-12,108.0,111.65,108.0,109.03,725911.0,81412586.0,33477540.0,0.021683522743905316
2022-01-13,110.47,110.47,104.9,105.4,932640.0,100929458.0,33477540.0,0.027858677788152892
2022-01-14,105.39,110.44,103.23,109.72,1033167.0,113360513.0,33477540.0,0.030861496991714445
2022-01-17,109.51,114.1,107.64,112.85,784131.0,89595824.0,33477540.0,0.023422599151550563
2022-01-18,111.36,114.32,108.42,108.57,690562.0,77607752.0,33477540.0,0.02062762078695149
2022-01-19,107.21,108.76,104.69,105.08,531128.0,57251804.0,33477540.0,0.015865203954651387
2022-01-20,105.59,105.59,99.77,99.81,1042936.0,107857735.0,33477540.0,0.03115330457375303
2022-01-21,99.7,101.13,96.51,97.14,685331.0,68300543.0,33477540.0,0.02047136677306636
2022-01-24,98.22,100.68,96.54,99.56,562651.0,56955200.0,33477540.0,0.016806820333871604
2022-01-25,98.82,100.28,96.83,98.11,449246.0,45025656.0,33477540.0,0.013419325314823012
2022-01-26,98.71,102.43,97.27,102.12,723828.0,74122580.0,33477540.0,0.021621301923618042
2022-01-27,102.12,102.12,96.26,96.58,748015.0,74781700.0,33477540.0,0.022343786311658502
2022-01-28,98.44,98.52,92.13,93.66,461485.0,44425329.0,33477540.0,0.013784913706323702
2022-02-07,95.28,97.24,90.93,91.56,495771.0,46986128.0,33477540.0,0.014809063031513069
2022-02-08,90.66,92.3,86.44,87.82,1091494.0,97951094.0,33477540.0,0.03260376957207728
2022-02-09,87.83,89.68,87.75,89.19,375239.0,33946604.0,33477540.0,0.011208679012854588
2022-02-10,89.68,89.74,84.2,84.95,1008122.0,87858028.0,33477540.0,0.03011338348038715
2022-02-11,84.65,84.82,77.76,78.19,3474719.0,282616952.0,33477540.0,0.10379254270176363
2022-02-14,78.0,80.14,75.77,79.64,1693517.0,134952142.0,33477540.0,0.05058666198292945
2022-02-15,80.84,83.98,78.38,83.67,1633666.0,136152918.0,33477540.0,0.048798866344420766
