date,open,high,low,close,volume,amount,outstanding_share,turnover
2026-09-23,197.01,198.56,192.1,193.0,48486143.0,9439565548.0,1386321723.0,0.0349746687190878
2026-09-24,192.0,193.66,185.6,185.99,39982948.0,7533577924.0,1386321723.0,0.028841031152189483
