date,open,high,low,close,volume,amount,outstanding_share,turnover
2020-02-18,106.37,113.86,100.83,101.88,9677517.0,3376591821.0,13243079.0,0.7307603465931148
2020-02-19,104.58,109.37,97.08,98.19,6041367.0,2096323244.0,13243079.0,0.4561905127954005
2020-02-20,96.14,99.78,90.25,92.11,3560936.0,1116797384.0,13243079.0,0.26889033887059044
2020-02-21,98.54,100.38,92.44,96.43,3841990.0,1229497714.0,13243079.0,0.29011304697344176
2020-02-24,93.79,94.69,88.77,93.61,2695873.0,827508866.0,13243079.0,0.20356844507232796
2020-02-25,90.64,101.91,90.25,98.28,3106211.0,1011461624.0,13243079.0,0.2345535354731328
2020-02-26,97.38,98.79,86.3,87.35,2840182.0,864865146.0,13243079.0,0.21446538225740402
2020-02-27,86.6,88.23,79.41,80.3,2148825.0,589842752.0,13243079.0,0.162260226643668
2020-02-28,74.61,80.45,74.01,76.11,1727647.0,443505654.0,13243079.0,0.1304565954790423
2020-03-02,78.81,79.73,74.98,76.86,1662818.0,428709066.0,13243079.0,0.12556128374677822
2020-03-03,78.48,81.76,77.01,77.52,2044597.0,540123241.0,13243079.0,0.1543898514839336
2020-03-04,76.41,76.95,72.17,73.89,1510133.0,375386474.0,13243079.0,0.11403186524825533
2020-03-05,75.23,80.48,72.52,78.45,1802058.0,461572518.0,13243079.0,0.13607545496028528
2020-03-06,76.71,77.57,74.91,75.52,1072697.0,272422255.0,13243079.0,0.0810005739601795
2020-03-09,72.86,74.87,68.92,69.04,1723071.0,411341531.0,13243079.0,0.13011105649977622
2020-03-10,69.21,73.28,68.92,73.11,1760547.0,419657437.0,13243079.0,0.13294091200392297
2020-03-11,71.97,72.51,68.06,68.06,1627966.0,380451725.0,13243079.0,0.12292956947549735
2020-03-12,66.26,67.75,65.95,66.78,937943.0,209102480.0,13243079.0,0.07082514572328685
2020-03-13,63.19,70.6,61.43,68.46,2010746.0,452647038.0,13243079.0,0.1518337238643672
2020-03-16,69.82,73.86,68.35,68.92,1918701.0,455951511.0,13243079.0,0.1448833009302444
2020-03-17,71.32,72.91,66.22,71.73,1622740.0,382795911.0,13243079.0,0.12253494825485825
2020-03-18,73.05,75.25,70.72,70.87,1634918.0,400177661.0,13243079.0,0.12345452292476697
2020-03-19,71.32,76.18,70.42,76.17,1916720.0,472209725.0,13243079.0,0.14473371336076754
2020-03-20,76.71,78.4,73.42,74.37,1566767.0,393886814.0,13243079.0,0.11830836318351647
2020-03-23,71.58,71.58,63.62,65.02,1447549.0,329227596.0,13243079.0,0.10930607602657962
2020-03-24,66.61,67.3,61.73,65.77,1223724.0,264173014.0,13243079.0,0.09240479498763089
2020-03-25,68.19,68.19,65.62,66.04,972404.0,216342606.0,13243079.0,0.07342733513860335
2020-03-26,65.2,66.31,62.59,62.66,980266.0,209779538.0,13243079.0,0.07402100372579519
2020-03-27,64.09,64.42,61.43,61.56,694852.0,145084461.0,13243079.0,0.052469067050041764
2020-03-30,59.33,59.33,57.13,58.27,919931.0,178986139.0,13243079.0,0.06946503905927012
2020-03-31,59.37,60.82,58.13,58.3,727356.0,144445988.0,13243079.0,0.05492348116325516
2020-04-01,57.84,60.35,57.25,57.95,686412.0,134245128.0,13243079.0,0.051831753023598215
