date,open,high,low,close,volume,amount,outstanding_share,turnover
2019-11-15,14.5,15.18,13.49,14.84,14244948.0,599049511.0,19546404.0,0.7287758914632072
2019-11-18,13.76,13.83,12.4,12.63,8179204.0,315057999.0,19546404.0,0.4184505753590277
2019-11-19,12.48,12.82,12.14,12.47,6030472.0,222403174.0,19546404.0,0.30852078980870346
2019-11-20,12.3,12.3,11.47,11.65,6037490.0,213297854.0,19546404.0,0.30887983283267856
2019-11-21,11.52,11.96,11.24,11.47,4449505.0,151690327.0,19546404.0,0.22763803510865732
2019-11-22,11.43,11.58,10.81,10.82,4358306.0,144449742.0,19546404.0,0.22297226640767273
2019-11-25,10.86,10.94,10.3,10.46,3622282.0,112939525.0,19546404.0,0.18531705371484186
2019-11-26,10.46,10.56,10.3,10.4,2057330.0,63393795.0,19546404.0,0.10525363130732385
2019-11-27,10.39,10.57,10.25,10.48,2320306.0,71767835.0,19546404.0,0.1187075638055982
2019-11-28,10.44,10.79,10.4,10.48,2455306.0,76985028.0,19546404.0,0.12561420504763945
2019-11-29,10.52,10.69,10.41,10.6,2011400.0,62867092.0,19546404.0,0.10290383847586491
2019-12-02,10.75,11.26,10.72,10.79,4341706.0,141235148.0,19546404.0,0.22212300533642915
2019-12-03,10.79,10.79,10.11,10.62,3327782.0,102995133.0,19546404.0,0.17025034374609263
2019-12-04,10.45,10.61,10.31,10.42,1324966.0,41107809.0,19546404.0,0.06778566533261055
2019-12-05,10.45,10.53,10.34,10.48,1574983.0,48764198.0,19546404.0,0.08057661143195444
2019-12-06,10.46,10.64,10.44,10.56,1644757.0,51389345.0,19546404.0,0.08414627058767433
2019-12-09,10.58,10.78,10.42,10.72,2226239.0,69989155.0,19546404.0,0.11389506734844936
2019-12-10,10.67,11.43,10.62,11.07,4947391.0,163422579.0,19546404.0,0.25311003497113843
2019-12-11,10.93,11.23,10.89,10.89,2102440.0,68648757.0,19546404.0,0.10756147268827555
2019-12-12,10.96,11.21,10.93,10.97,1856136.0,60988646.0,19546404.0,0.09496048480324054
2019-12-13,10.98,11.11,10.76,10.88,1673754.0,53947314.0,19546404.0,0.0856297659661593
2019-12-16,11.13,11.62,11.11,11.49,3837303.0,130142213.0,19546404.0,0.19631759376302668
2019-12-17,11.41,11.76,11.36,11.7,2968703.0,102196763.0,19546404.0,0.15187975240867835
2019-12-18,11.72,12.14,11.72,11.87,2773861.0,98281293.0,19546404.0,0.14191157616510944
2019-12-19,12.01,12.25,11.78,12.1,2666309.0,95204077.0,19546404.0,0.13640918298833893
2019-12-20,12.1,13.25,12.03,13.07,4505846.0,169248388.0,19546404.0,0.23052045788064138
2019-12-23,13.42,14.29,12.88,13.12,4921610.0,198868291.0,19546404.0,0.25179107113513055
2019-12-24,13.17,14.94,13.02,14.79,4085517.0,168842256.0,19546404.0,0.20901629783156023
2019-12-25,14.33,15.84,14.03,15.52,4320350.0,190082653.0,19546404.0,0.22103042585224372
2019-12-26,15.38,15.74,14.8,15.06,2804423.0,126705584.0,19546404.0,0.1434751374216966
2019-12-27,15.08,15.28,14.17,14.42,2536673.0,109796535.0,19546404.0,0.12977696562498145
2019-12-30,14.6,14.6,13.49,14.28,2236999.0,93846380.0,19546404.0,0.1144455522355928
2019-12-31,14.29,15.47,14.24,15.33,2387684.0,106070593.0,20032204.0,0.11919227659622476
2020-01-02,15.51,18.04,15.07,16.92,2902519.0,137772881.0,20032204.0,0.14489264386484882
2020-01-03,16.52,19.66,16.52,19.18,3536248.0,192706142.0,20032204.0,0.17652815436584013
2020-01-06,18.55,19.18,17.54,18.17,2488962.0,135019211.0,20032204.0,0.12424803581273433
