date,open,high,low,close,volume,amount,outstanding_share,turnover
2026-09-22,399.99,413.43,394.0,402.1,50915065.0,20578129157.0,670718327.0,0.07591124761378408
2026-09-23,406.3,408.06,397.44,398.72,26195721.0,10521759467.0,670718327.0,0.03905621770791422
