date,open,close,high,low,volume,turnover,amount
2017-11-24,68.6,65.35,72.75,65.34,14352996.0,0.26239999999999997,998568700.0
2017-11-27,64.81,66.53,68.28,63.14,10187644.0,0.1863,688102400.0
2017-11-28,66.1,69.76,70.47,65.4,10798314.0,0.1974,747298500.0
2017-11-29,68.5,62.67,68.95,62.63,12669133.0,0.23170000000000002,836585800.0
2017-11-30,60.8,61.09,64.0,59.71,10112648.0,0.18489999999999998,638684700.0
2017-12-01,61.1,61.45,63.39,60.09,8190611.0,0.14980000000000002,521225199.99999994
2017-12-04,60.0,55.16,60.45,55.16,10569214.0,0.19329999999999997,614090800.0
2017-12-05,53.7,54.6,55.68,52.51,9210143.0,0.1684,510200400.0
2017-12-06,54.59,58.45,59.89,53.6,13310341.0,0.2434,773164900.0
2017-12-07,57.5,57.8,59.7,56.74,11179037.0,0.20440000000000003,668444100.0
2017-12-08,57.25,60.07,62.18,57.2,11573771.0,0.2116,715709000.0
2017-12-11,59.16,60.34,60.82,59.16,7667524.000000001,0.1402,471018200.0
2017-12-12,59.8,60.57,62.09,59.26,8444475.0,0.15439999999999998,527286300.0
2017-12-13,60.23,61.42,62.09,60.23,6535871.0,0.1195,410059200.0
2017-12-14,61.2,67.71,67.71,61.1,13935300.0,0.2548,924975200.0
2017-12-15,68.7,67.23,69.64,65.16,13710516.0,0.2507,949142899.9999999
2017-12-18,66.05,61.44,67.0,61.13,9787513.0,0.179,634896000.0
2017-12-19,61.63,65.98,67.7,61.63,11033267.0,0.20170000000000002,739979299.9999999
2017-12-20,64.91,68.46,69.6,63.0,13224190.0,0.2418,895702100.0000001
2017-12-21,67.49,68.5,71.47,67.01,12837995.0,0.2347,912467400.0
2017-12-22,68.55,70.3,71.0,68.5,9566432.0,0.17489999999999997,681856200.0
2017-12-25,69.56,70.5,71.9,68.65,8160044.0,0.1492,586930600.0
2017-12-26,70.21,71.04,71.99,67.5,10100130.0,0.18469999999999998,724647899.9999999
2017-12-27,70.37,66.18,70.9,65.3,9322632.0,0.1705,650349000.0
2017-12-28,65.6,65.7,69.05,64.5,7283734.0,0.1332,499781000.0
2017-12-29,66.28,67.67,69.49,66.26,8063161.0,0.1474,560333400.0
2018-01-02,68.8,67.71,69.05,66.0,5723544.0,0.1047,394899000.0
2018-01-03,67.74,67.3,68.18,66.0,5874653.0,0.1074,401966700.0
2018-01-04,67.25,70.2,71.16,67.25,10599954.0,0.1938,752060800.0
2018-01-05,69.5,67.37,69.59,67.0,8088378.0,0.1479,562948900.0
2018-01-08,66.5,66.76,67.83,65.18,5410050.0,0.0989,366179200.0
2018-01-09,66.4,66.88,67.99,66.36,4327717.0,0.0791,297114900.0
2018-01-10,66.48,64.42,66.87,63.98,5796826.0,0.106,386474500.0
2018-01-11,64.1,65.06,66.89,62.83,5524664.0,0.10099999999999999,367588700.0
2018-01-12,63.5,63.53,66.1,63.05,4361707.0,0.07980000000000001,287553000.0
2018-01-15,62.81,57.52,64.37,57.1,7630248.0,0.13949999999999999,469020800.0
2018-01-16,57.38,58.1,58.95,57.1,5057850.0,0.0925,300988700.0
2018-01-17,57.9,59.91,61.0,57.5,6524407.0,0.1193,399547000.0
2018-01-18,59.19,58.29,60.05,57.98,3641650.0,0.0666,219323400.0
2018-01-19,58.42,57.72,59.75,57.6,3202155.0,0.058600000000000006,192260099.99999997
2018-01-22,57.09,55.99,57.2,52.05,4800454.0,0.08779999999999999,271942000.0
2018-01-23,56.17,56.38,56.82,54.6,3416386.0,0.0625,196315000.0
2018-01-24,56.0,58.4,59.16,55.21,5819890.0,0.10640000000000001,344139800.00000006
2018-01-25,58.01,57.05,59.48,56.91,4162800.0,0.0761,249334800.0
2018-01-26,56.22,55.02,57.77,54.98,3369308.0,0.0616,193394400.0
2018-01-29,54.8,52.34,55.47,50.75,4410347.0,0.0806,240034199.99999997
2018-01-30,52.34,52.51,53.01,51.69,2562853.0,0.046900000000000004,138153100.0
2018-01-31,51.5,47.11,52.19,47.11,6365966.0,0.1164,319357000.0
2018-02-01,46.91,47.31,47.79,44.4,5143564.0,0.094,246573100.0
2018-02-02,47.01,47.35,48.85,45.7,4341724.0,0.0794,213624500.0
2018-02-05,45.74,42.47,46.0,42.47,5759724.0,0.10529999999999999,264688900.0
2018-02-06,39.61,38.43,41.99,38.24,6440907.0,0.11779999999999999,266460800.00000003
2018-02-07,40.07,39.67,40.74,37.56,6397611.0,0.11699999999999999,262585000.0
2018-02-08,39.07,41.44,42.88,39.07,6532925.0,0.1195,279951200.0
2018-02-09,38.75,41.35,43.36,38.75,6861642.0,0.1255,295103500.0
2018-02-12,42.3,42.93,43.48,41.51,5302374.0,0.09699999999999999,234738100.0
2018-02-13,43.1,42.08,43.5,42.0,4052173.0000000005,0.0741,179189000.0
2018-02-14,42.08,41.36,42.87,41.2,2669900.0,0.048799999999999996,116036600.0
2018-02-22,41.89,44.45,45.3,41.89,4883700.0,0.08929999999999999,221858700.0
2018-02-23,44.71,44.29,44.72,43.5,3889099.0,0.0711,177152599.99999997
2018-02-26,44.85,48.87,48.87,44.84,6447290.0,0.11789999999999999,313610000.0
2018-02-27,50.5,50.86,52.38,50.0,9633510.0,0.1761,508526000.0
2018-02-28,49.5,50.63,52.06,49.28,6258900.0,0.1144,327904300.0
2018-03-01,50.02,54.48,55.46,50.01,8021185.000000001,0.1467,437264000.0
2018-03-02,53.3,53.66,55.38,52.61,6012864.0,0.1099,333431000.0
2018-03-05,53.67,58.39,58.98,53.67,8665738.0,0.1585,505488900.0
2018-03-06,58.5,58.94,63.5,57.13,13156029.0,0.24059999999999998,808718000.0
2018-03-07,59.1,62.79,63.0,57.75,11584523.0,0.2118,726360700.0000001
2018-03-08,61.5,63.49,63.5,60.68,8993799.0,0.16449999999999998,572563300.0
2018-03-09,63.4,64.95,66.99,62.9,10514982.0,0.1923,704655800.0
2018-03-12,65.91,65.35,66.69,63.18,9927184.0,0.1815,659856000.0
2018-03-13,64.62,61.93,65.8,61.89,8274041.0,0.15130000000000002,542849900.0
2018-03-14,61.79,62.3,64.49,61.79,7960258.0,0.1456,513726800.0
2018-03-15,62.5,63.2,63.2,59.8,9067193.0,0.16579999999999998,569352000.0
2018-03-16,63.68,61.35,64.8,61.3,6918183.0,0.1265,446123000.0
2018-03-19,61.05,63.82,65.8,60.73,9103515.0,0.16649999999999998,592564700.0
2018-03-20,63.1,63.7,64.28,62.7,6437951.0,0.1177,418525100.0
2018-03-21,63.8,61.28,65.03,61.0,8171147.0,0.1494,527137000.0
2018-03-22,61.81,61.65,63.1,61.0,6134761.0,0.11220000000000001,389938000.0
2018-03-23,58.5,59.41,63.5,57.8,9800699.0,0.17920000000000003,610231900.0
2018-03-26,59.5,65.5,65.5,59.5,14412747.0,0.2635,941071900.0
2018-03-27,67.1,68.71,68.88,65.55,15500442.000000002,0.2834,1066039000.0
2018-03-28,67.06,67.11,68.46,66.35,9228997.0,0.16879999999999998,635436300.0
2018-03-29,67.66,68.0,71.5,67.66,10444126.0,0.191,739670600.0
2018-03-30,69.0,74.95,74.95,69.0,12258383.0,0.2241,895311000.0
2018-04-02,77.1,76.51,82.25,74.8,15000429.999999998,0.2743,1186519000.0
2018-04-03,74.56,74.01,76.31,71.5,11379220.0,0.20809999999999998,856164500.0
2018-04-04,74.5,73.4,76.18,71.88,9539158.0,0.1744,722546000.0
2018-04-09,73.52,73.9,75.18,70.0,8237257.000000001,0.1506,613866800.0
2018-04-10,73.39,70.8,74.49,68.66,8811473.0,0.1611,639296200.0
2018-04-11,71.5,69.19,72.65,68.97,7344592.0,0.1343,530509800.00000006
2018-04-12,69.88,69.5,70.99,68.51,6660350.999999999,0.12179999999999999,474274100.00000006
2018-04-13,70.15,73.95,74.7,69.2,11892361.0,0.2175,878811900.0
2018-04-16,72.5,74.21,74.96,71.16,8356012.0,0.1528,623508300.0
2018-04-17,74.98,73.49,77.84,71.48,10319802.0,0.1887,791094600.0000001
2018-04-18,75.05,79.3,80.99,73.5,15729876.999999998,0.2876,1248851500.0
2018-04-19,77.49,76.14,79.95,76.02,12347433.0,0.22579999999999997,978841200.0
2018-04-20,75.84,75.3,77.8,74.52,8913962.0,0.163,695045000.0
2018-04-23,74.5,67.62,74.88,67.62,11578560.0,0.21170000000000003,832481300.0
2018-04-24,67.3,67.99,70.48,64.16,10148708.0,0.1856,700217899.9999999
2018-04-25,67.5,67.3,69.65,66.5,6603237.0,0.1207,460643100.0
2018-04-26,67.8,68.52,70.48,67.41,7272353.0,0.133,514369300.0
2018-04-27,69.38,64.93,69.84,64.01,7063148.0,0.1291,475589900.0
2018-05-02,65.48,66.04,66.68,64.51,4287874.0,0.0784,287520300.0
2018-05-03,65.67,68.24,68.48,63.47,5982798.0,0.1094,405531600.00000006
2018-05-04,67.7,68.23,70.7,67.32,6194962.0,0.1133,436399800.00000006
2018-05-07,67.52,68.57,69.02,67.52,4110900.0,0.07519999999999999,287661100.0
2018-05-08,68.7,67.15,69.34,65.69,4992602.0,0.0913,343825800.0
2018-05-09,67.2,69.46,71.51,66.53,7921512.0,0.1448,563831800.0
2018-05-10,69.0,68.37,69.0,67.01,4764692.0,0.08710000000000001,331578100.0
2018-05-11,68.43,67.58,69.1,67.0,3877241.0000000005,0.0709,269484400.0
2018-05-14,66.5,65.8,67.8,65.69,4210806.0,0.077,286008100.0
2018-05-15,65.8,66.58,66.58,64.0,4823594.0,0.0882,323367600.0
2018-05-16,65.7,64.9,66.58,64.82,3667781.0,0.06709999999999999,246222200.0
2018-05-17,64.5,64.88,65.7,64.2,2648975.0,0.0484,176507500.0
2018-05-18,65.05,62.12,65.36,60.36,5729151.0,0.1048,367372900.0
2018-05-21,62.5,63.84,64.45,62.03,4734220.0,0.0866,308748700.0
2018-05-22,63.57,65.73,66.38,62.9,5962562.0,0.109,393848800.0
2018-05-23,65.39,65.43,67.38,64.5,6046674.0,0.1106,407100199.99999994
2018-05-24,65.0,63.42,65.68,63.38,3934847.0,0.0719,260253500.0
2018-05-25,63.02,61.51,63.89,61.5,3741826.0,0.0684,238781699.99999997
2018-05-28,61.5,58.59,61.5,58.51,4146673.0000000005,0.0758,253102300.0
2018-05-29,58.59,58.73,59.9,58.59,2693167.0,0.0492,163341600.0
2018-05-30,58.55,57.56,60.49,56.51,4294993.0,0.0785,259795400.0
2018-05-31,58.2,56.3,58.7,55.82,3787505.0000000005,0.0693,221041300.0
2018-06-01,57.0,56.47,58.5,56.13,3849772.0,0.0704,226722599.99999997
2018-06-04,56.44,57.42,59.5,54.53,4389701.0,0.0803,257795900.0
2018-06-05,56.91,59.2,59.22,56.88,4249944.0,0.07769999999999999,254368500.0
2018-06-06,59.34,58.11,59.34,57.84,3103045.0,0.0567,185737000.0
2018-06-07,58.44,58.19,59.1,57.97,2544614.0,0.04650000000000001,152477600.0
2018-06-08,58.55,56.45,58.55,54.59,3019451.0,0.0552,174406600.0
2018-06-11,56.15,54.11,56.36,53.67,3322528.0,0.0608,187293600.0
2018-06-12,53.24,52.25,54.46,49.96,4891344.0,0.0894,261858200.0
2018-06-13,52.22,52.66,54.65,50.69,4418435.0,0.0808,242079000.0
2018-06-14,50.57,51.95,53.55,50.57,3811907.0,0.0697,205013300.00000003
2018-06-15,52.44,56.86,57.29,52.44,10119247.0,0.185,572493500.0
2018-06-19,53.56,55.11,58.06,51.89,8502787.0,0.09539999999999998,482536800.0
2018-06-20,54.66,59.03,60.36,54.66,9295689.0,0.1043,546976000.0
2018-06-21,54.67,52.98,57.16,52.98,9826498.0,0.11019999999999999,553340800.0
2018-06-22,51.58,49.42,51.58,48.57,7356344.0,0.0825,378399900.0
2018-06-25,49.86,49.38,51.08,48.06,5351197.0,0.06,274746600.0
2018-06-26,48.06,50.55,51.33,47.56,5662950.0,0.0635,292919800.0
2018-06-27,49.86,50.86,52.36,49.86,7078196.000000001,0.0794,373356300.0
2018-06-28,50.24,49.26,51.9,49.07,4636620.0,0.052000000000000005,241869400.0
2018-06-29,50.16,53.69,54.33,49.76,9110550.0,0.10220000000000001,489669500.0
2018-07-02,53.56,53.52,55.06,52.6,7423600.0,0.0833,410139900.0
2018-07-03,53.52,58.29,59.02,53.06,11419074.0,0.1281,662000399.9999999
2018-07-04,57.46,58.63,60.11,56.77,11002439.0,0.1234,656748800.0
2018-07-05,57.39,55.76,58.54,55.11,7956972.0,0.08929999999999999,463129900.0
2018-07-06,56.0,55.57,59.06,55.38,9213276.0,0.10339999999999999,541730000.0
2018-07-09,55.76,56.77,57.44,55.17,5860003.0,0.06570000000000001,339439200.0
2018-07-10,57.11,57.26,57.91,55.94,5870268.0,0.0659,343022100.0
2018-07-11,55.56,54.98,56.44,52.86,7125846.000000001,0.0799,402433600.0
2018-07-12,55.55,57.12,58.56,55.06,8396028.0,0.0942,492117800.0
2018-07-13,56.71,57.22,57.86,55.96,5934996.0,0.0666,346920400.0
2018-07-16,57.47,56.34,57.56,55.73,5080415.0,0.057,295502000.0
2018-07-17,56.21,56.81,57.63,55.78,4618797.0,0.0518,268737500.0
2018-07-18,56.18,54.59,57.51,54.49,5454323.0,0.061200000000000004,313655900.0
2018-07-19,54.17,51.94,54.95,51.35,6497659.0,0.0729,351727100.0
2018-07-20,52.16,52.44,52.94,51.06,3861403.0,0.0433,206876300.0
2018-07-23,52.41,53.29,54.45,52.08,4392424.0,0.0493,240761600.0
2018-07-24,54.06,52.98,54.06,52.13,3919483.9999999995,0.044000000000000004,213638700.0
2018-07-25,52.55,53.03,54.29,52.36,4972766.0,0.0558,273465700.0
2018-07-26,52.86,50.49,52.95,50.37,5116202.0,0.0574,269944500.0
2018-07-27,49.52,50.44,51.25,49.46,2720222.0,0.0305,141447400.0
2018-07-30,50.76,49.16,51.09,48.5,3092446.0,0.0347,157411600.0
2018-07-31,49.16,49.16,49.86,48.67,1931361.0,0.0217,97805200.0
2018-08-01,48.76,49.58,50.89,48.76,3885976.9999999995,0.0436,200239199.99999997
2018-08-02,49.16,52.4,53.06,48.35,9021514.0,0.1012,474912400.0
2018-08-03,51.56,50.21,52.08,50.19,5464714.0,0.0613,286921000.0
2018-08-06,49.06,51.04,51.31,48.56,4716367.0,0.0529,244035500.0
2018-08-07,51.26,51.96,52.04,50.56,5793982.0,0.065,307704200.0
2018-08-08,51.69,49.37,52.44,49.35,5253050.0,0.058899999999999994,273199300.0
2018-08-09,48.81,52.15,53.06,48.81,8531345.0,0.09570000000000001,454577800.0
2018-08-10,52.06,53.14,53.38,51.44,7472894.0,0.08380000000000001,403431600.00000006
2018-08-13,52.11,54.31,54.43,52.11,7226347.0,0.08109999999999999,395577000.0
2018-08-14,53.59,52.56,54.03,52.18,5392800.0,0.0605,293547400.0
2018-08-15,52.94,51.6,53.26,51.59,4114842.0,0.0462,221377599.99999997
2018-08-16,50.64,50.5,52.38,49.99,3675060.0,0.0412,193388800.0
2018-08-17,51.32,49.16,51.53,48.87,4368026.0,0.049,224410500.0
2018-08-20,49.74,51.14,51.22,49.07,4680747.0,0.0525,242834900.00000003
2018-08-21,51.56,51.56,52.06,51.06,4668781.0,0.0524,247719500.0
2018-08-22,51.56,50.05,51.56,49.91,3483350.0,0.0391,181543700.0
2018-08-23,49.94,51.07,52.15,49.94,4002119.0,0.0449,210958200.0
2018-08-24,51.0,50.48,51.15,50.21,2422853.0,0.027200000000000002,126159400.0
2018-08-27,50.74,51.98,52.56,50.59,5231445.0,0.0587,278258500.0
2018-08-28,52.06,51.93,52.49,51.61,3558618.0,0.039900000000000005,190102900.0
2018-08-29,51.76,50.48,51.79,50.46,3635818.0,0.0408,190474400.0
2018-08-30,50.49,50.19,51.4,50.16,2707643.0,0.0304,140990800.0
2018-08-31,50.19,47.74,50.43,47.56,5524117.0,0.062,278207600.0
2018-09-03,47.75,45.99,48.26,42.82,5127040.0,0.0575,239639800.0
2018-09-04,45.77,46.22,46.51,45.12,3238871.0,0.0363,153432900.0
2018-09-05,45.86,44.94,46.45,44.84,2812971.0,0.0316,132755800.0
2018-09-06,44.68,46.05,46.78,44.36,4282901.0,0.048,203184300.0
2018-09-07,45.56,44.62,46.66,43.57,4129694.9999999995,0.0463,192447900.0
2018-09-10,44.57,42.28,44.65,41.36,4867900.0,0.0546,215097900.0
2018-09-11,42.44,42.18,42.81,41.56,2318214.0,0.026000000000000002,101159100.0
2018-09-12,42.16,42.62,43.41,42.04,2764457.0,0.031,122160000.0
2018-09-13,43.26,42.72,43.55,41.82,2809683.0,0.0315,123911900.0
2018-09-14,43.33,42.87,43.74,42.66,3547150.0,0.0398,158144600.0
2018-09-17,41.16,40.99,41.72,39.9,2696078.0,0.0302,114692600.0
2018-09-18,40.97,41.72,41.86,40.74,2564303.0,0.0288,110068400.0
2018-09-19,41.56,43.36,44.14,41.46,4993693.0,0.055999999999999994,223426800.0
2018-09-20,42.94,42.46,43.55,42.38,2771276.0,0.0311,122897099.99999999
2018-09-21,42.59,43.08,43.14,41.79,2905942.0,0.0326,128075900.0
2018-09-25,43.27,43.72,44.31,42.97,3082679.0,0.0346,139346900.0
2018-09-26,43.73,44.93,46.26,43.06,4762714.0,0.053399999999999996,219181500.0
2018-09-27,44.66,44.89,46.03,44.26,4627267.0,0.0519,216230800.00000003
2018-09-28,44.51,45.24,45.42,43.87,3196675.0,0.0359,147934500.0
2018-10-08,43.39,42.46,44.04,42.46,2976705.0,0.0334,133412300.0
2018-10-09,42.58,43.08,43.52,42.46,1978477.0,0.0222,87973400.0
2018-10-10,43.06,43.7,44.14,42.12,2785083.0,0.031200000000000002,125087600.0
2018-10-11,40.56,40.01,42.56,39.27,3690711.0,0.0414,156948800.0
2018-10-12,40.01,40.78,41.91,39.26,3552478.0,0.039900000000000005,149752200.0
2018-10-15,40.27,40.76,41.79,40.16,2248699.0,0.0252,95924200.0
2018-10-16,41.01,39.42,41.53,39.37,2894079.0,0.0325,120443700.00000001
2018-10-17,39.86,40.39,40.56,37.96,4123615.0,0.0463,169258000.0
2018-10-18,39.94,40.13,40.95,39.24,3424836.0,0.0384,142697200.0
2018-10-19,39.36,41.34,41.44,39.13,4150385.0,0.0466,175009800.0
2018-10-22,41.76,43.86,44.86,41.56,5035313.0,0.0565,224777100.0
2018-10-23,43.86,43.46,44.69,42.81,4041829.0,0.0453,182435500.0
2018-10-24,43.56,42.87,44.04,42.58,3154867.0,0.0354,140734800.0
2018-10-25,40.68,40.85,41.33,39.36,3569444.0,0.04,149833700.0
2018-10-26,41.54,40.28,41.91,40.18,2453036.0,0.0275,103986600.0
2018-10-29,39.56,39.95,40.96,39.56,1749200.0,0.0196,72939800.0
2018-10-30,39.86,39.72,40.41,38.43,2630517.0,0.029500000000000002,107356600.0
2018-10-31,39.94,40.52,40.96,39.76,2539914.0,0.0285,106316800.0
2018-11-01,41.08,40.8,41.86,40.68,3448226.0,0.0387,147026000.0
2018-11-02,41.76,42.54,42.86,41.41,4657258.0,0.052199999999999996,202473400.0
2018-11-05,42.86,42.32,43.75,41.76,4053258.9999999995,0.0455,179211500.0
2018-11-06,41.86,42.16,42.38,41.37,2364722.0,0.0265,102262300.0
2018-11-07,42.13,42.36,43.3,42.08,3296203.0,0.037000000000000005,145395200.0
