date,open,close,high,low,volume,turnover,amount
2023-03-30,126.06,124.69,128.61,124.23,1078168.0,0.0391,300139200.0
2023-03-31,124.7,127.86,128.8,122.46,1214829.0,0.044000000000000004,339258500.0
2023-04-03,129.81,140.12,140.59,128.72,2495628.0,0.09050000000000001,738135500.0
2023-04-04,139.67,136.11,144.79,134.37,2414868.0,0.0875,740625399.9999999
2023-04-06,135.12,154.27,162.15,134.28,3522054.0,0.1277,1147332800.0
2023-04-07,154.97,172.43,172.64,154.74,2735937.0,0.0992,990874800.0
2023-04-10,173.11,160.32,173.89,156.67,2991711.0,0.1084,1074255700.0
2023-04-11,161.61,154.66,162.61,147.53,2934654.0,0.10640000000000001,995618600.0
2023-04-12,152.27,149.38,154.4,147.53,2833192.0,0.1027,940719200.0
2023-04-13,148.35,163.01,163.07,147.48,3448328.0,0.125,1186987400.0
2023-04-14,161.67,195.8,195.8,161.67,3836375.0,0.139,1523301900.0
2023-04-17,198.25,203.73,222.92,196.42,3772172.0,0.1367,1714935600.0
2023-04-18,204.64,197.33,204.64,189.41,3473361.0,0.1223,1489501900.0
2023-04-19,195.5,206.98,216.92,195.05,3377285.0,0.1189,1531431500.0
2023-04-20,204.97,200.12,219.26,197.79,5083378.0,0.07400000000000001,2309335700.0
2023-04-21,199.16,185.91,206.29,185.47,5877936.0,0.08560000000000001,2510700600.0
2023-04-24,182.21,184.55,191.75,178.14,4233971.0,0.0616,1727938400.0
2023-04-25,187.33,180.89,190.94,179.06,3365268.0,0.049,1370681400.0000002
2023-04-26,178.72,176.87,181.78,168.6,3063875.0,0.0446,1190371800.0
2023-04-27,175.15,180.88,192.16,173.12,2993281.0,0.0436,1209675100.0
2023-04-28,182.03,187.5,188.95,177.22,2677437.0,0.039,1088826600.0
2023-05-04,181.8,185.45,187.45,175.86,2686864.0,0.0391,1078341800.0
2023-05-05,182.48,178.14,191.04,177.68,2139451.0,0.0311,871760500.0
2023-05-08,177.61,182.26,187.77,173.12,2195646.0,0.032,882664000.0
2023-05-09,180.43,170.38,183.63,170.29,2453800.0,0.035699999999999996,941809800.0
2023-05-10,170.38,165.68,171.75,161.98,2347823.0,0.0342,853581300.0
2023-05-11,171.75,171.98,178.14,168.22,2070793.0,0.0301,787063300.0
2023-05-12,175.86,173.12,186.64,171.56,2766151.0,0.0403,1082467500.0
2023-05-15,171.6,179.06,182.7,169.57,2372679.0,0.0345,926613300.0
2023-05-16,179.06,187.68,189.57,174.95,3012985.0,0.043899999999999995,1227787700.0
2023-05-17,187.14,186.82,195.5,183.64,2304545.0,0.0335,957174900.0
2023-05-18,185.45,187.63,193.17,184.54,1328163.0,0.019299999999999998,550401300.0
2023-05-19,188.42,186.82,192.62,182.85,1357738.0,0.019799999999999998,556967700.0
2023-05-22,186.85,182.26,189.16,179.06,1205000.0,0.0175,484459400.0
2023-05-23,181.3,175.86,181.34,174.15,1122899.0,0.0163,437708200.0
2023-05-24,177.44,178.08,183.85,172.2,1598680.0,0.0233,628773700.0
2023-05-25,176.47,178.55,179.42,174.17,1037851.0,0.0151,404348200.0
2023-05-26,180.06,185.1,187.17,177.73,1637337.0,0.023799999999999998,663554900.0
2023-05-29,189.75,189.94,193.22,184.32,1790445.0,0.026099999999999998,748017899.9999999
2023-05-30,188.66,191.61,191.85,186.82,1189148.0,0.0173,495773500.0
2023-05-31,193.06,187.19,195.92,181.8,1895750.0,0.0276,790405700.0000001
2023-06-01,185.44,187.53,189.13,179.57,1655961.0,0.0241,673334900.0
2023-06-02,186.37,190.11,195.5,184.6,1586145.0,0.0231,670049800.0
2023-06-05,200.07,198.92,210.12,196.43,2774184.0,0.0404,1241604000.0
2023-06-06,195.5,194.13,202.1,192.08,1954132.0,0.028399999999999998,845774600.0000001
2023-06-07,195.96,188.62,197.79,187.52,1606093.0,0.023399999999999997,673846500.0
2023-06-08,188.18,188.79,194.48,184.69,1532229.0,0.0223,638040300.0
2023-06-09,188.19,195.5,195.5,185.92,2188648.0,0.0319,912793900.0
2023-06-12,191.85,190.48,195.5,187.92,1864783.0,0.0271,784524600.0000001
2023-06-13,192.08,193.93,194.94,188.23,1719379.0,0.025,722225300.0
2023-06-14,192.94,198.74,203.96,191.84,1630515.0,0.023700000000000002,716820300.0
2023-06-15,200.07,190.94,203.5,189.11,1552511.0,0.0226,663084700.0
2023-06-16,190.82,194.59,197.33,190.07,1202306.0,0.0175,513545100.0
2023-06-19,195.05,190.37,197.48,187.55,1385119.0,0.0202,580030900.0
2023-06-20,190.37,187.38,191.84,186.9,1108749.0,0.0161,460114700.0
2023-06-21,187.74,183.34,188.29,179.9,1379263.0,0.020099999999999996,554802200.0
2023-06-26,181.71,185.78,190.02,178.6,1336833.0,0.0195,541818200.0
2023-06-27,183.43,183.05,190.93,180.4,862893.0,0.0126,349606300.0
2023-06-28,183.63,188.19,196.73,183.05,2062459.0,0.03,862527000.0
2023-06-29,186.82,187.28,192.76,184.13,1054240.0,0.015300000000000001,436186000.0
2023-06-30,187.0,193.66,194.04,184.77,1326406.0,0.019299999999999998,556968800.0
2023-07-03,195.5,190.94,200.03,189.84,1216497.0,0.0177,520338900.0
2023-07-04,191.44,185.91,191.85,183.4,1503815.0,0.0219,613906400.0
2023-07-05,185.45,162.61,185.45,158.95,4868373.0,0.0709,1798781400.0000002
2023-07-06,159.86,159.5,161.13,155.54,2316538.0,0.0337,810057200.0
2023-07-07,157.71,157.56,161.19,155.07,1584705.0,0.0231,552145200.0
2023-07-10,159.49,157.81,163.41,156.76,1170763.0,0.017,411762500.0
2023-07-11,158.35,155.71,159.28,155.37,1209571.0,0.0176,417581400.0
2023-07-12,155.71,149.86,155.82,141.6,3995078.0,0.0582,1307599900.0
2023-07-13,150.75,151.74,157.58,149.82,2036822.0,0.0296,690107800.0
2023-07-14,156.31,150.52,156.31,149.17,1065110.0,0.0155,354034700.0
2023-07-17,151.17,147.08,152.1,144.49,1763533.0,0.025699999999999997,571957000.0
2023-07-18,146.76,148.08,151.58,145.25,1358714.0,0.019799999999999998,445103300.0
2023-07-19,147.13,144.56,147.9,142.76,1558072.0,0.0227,495242300.00000006
2023-07-20,144.75,143.79,146.11,142.2,1069860.0,0.015600000000000001,340313700.0
2023-07-21,142.96,143.21,145.15,140.93,958928.0,0.013999999999999999,301523600.0
2023-07-24,144.45,141.62,144.45,139.93,1028165.0,0.015,319397900.0
2023-07-25,143.54,142.4,143.95,138.31,1666988.0,0.024300000000000002,516838600.0
2023-07-26,141.92,146.32,152.21,141.18,2643708.0,0.0385,864546500.0
2023-07-27,145.32,146.18,148.73,143.95,1206445.0,0.0176,390139800.00000006
2023-07-28,145.93,144.45,150.62,143.53,1436762.0,0.0209,462766900.0
2023-07-31,141.32,149.97,151.53,141.25,1818481.0,0.0265,595652800.0
2023-08-01,150.35,151.69,152.21,146.17,1300915.0,0.0189,428619200.0
2023-08-02,150.35,158.55,160.58,149.97,1620681.0,0.0236,560542500.0
2023-08-03,158.15,155.19,159.14,153.18,1048755.0,0.015300000000000001,359104100.00000006
2023-08-04,155.53,155.28,155.87,150.51,887340.0,0.0129,299669300.0
2023-08-07,157.3,154.05,157.3,151.12,821338.0,0.012,277506000.0
2023-08-08,154.28,152.81,156.76,151.79,719048.0,0.0105,244380900.0
2023-08-09,153.86,149.89,153.86,148.56,794833.0,0.0116,261711100.0
2023-08-10,150.39,154.34,155.87,149.89,1451961.0,0.021099999999999997,491979100.00000006
2023-08-11,154.55,154.09,155.87,150.79,1147552.0,0.0167,388783100.0
2023-08-14,151.67,149.43,151.77,147.19,910397.0,0.013300000000000001,298620300.0
2023-08-15,150.45,147.14,150.45,143.54,1125781.0,0.016399999999999998,361810100.0
2023-08-16,148.99,144.79,151.08,144.54,788439.0,0.0115,256034199.99999997
2023-08-17,143.7,147.65,149.02,142.34,735722.0,0.010700000000000001,237746400.0
2023-08-18,148.44,150.37,152.55,146.07,924817.0,0.013500000000000002,306229100.0
2023-08-21,149.02,143.49,149.02,142.81,1006555.0,0.0147,321031900.0
2023-08-22,144.45,146.66,147.65,140.17,1029501.0,0.015,325854100.0
2023-08-23,145.37,142.82,147.87,142.17,787867.0,0.0115,251064000.0
2023-08-24,144.41,150.13,151.76,142.18,1091987.0,0.0159,356315100.0
2023-08-25,148.11,150.96,152.95,146.99,1049109.0,0.015300000000000001,348342900.0
2023-08-28,159.99,146.79,163.64,142.17,1924134.0,0.027999999999999997,630803000.0
2023-08-29,141.94,154.17,156.1,129.82,2225039.0,0.0319,701400600.0
2023-08-30,154.06,157.47,163.09,154.06,2346937.0,0.0337,821979100.0
2023-08-31,155.84,166.49,168.21,152.91,3022956.0,0.0434,1088044800.0
2023-09-01,171.87,168.22,181.92,167.32,2702513.0,0.0388,1040332000.0
2023-09-04,168.21,158.16,169.12,153.83,3117853.0,0.044800000000000006,1086421300.0
2023-09-05,157.25,160.9,163.87,157.09,2086030.0,0.03,739126600.0
